relative_path,file_name,extension,size_mb,artifact_type,modified_time
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET002OS_disc_exp1.txt,RET002OS_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET008OD_cup_exp1.txt,RET008OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET010OS_disc_exp1.txt,RET010OS_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET013OS_cup_exp1.txt,RET013OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET016OS_cup_exp2.txt,RET016OS_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET018OS_cup_exp1.txt,RET018OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET025OD_disc_exp1.txt,RET025OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET034OD_cup_exp2.txt,RET034OD_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET035OD_disc_exp1.txt,RET035OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET036OS_cup_exp1.txt,RET036OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET042OD_cup_exp1.txt,RET042OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:09
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET051OS_cup_exp1.txt,RET051OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET055OD_disc_exp1.txt,RET055OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET057OS_disc_exp1.txt,RET057OS_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET062OD_disc_exp1.txt,RET062OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET065OD_cup_exp1.txt,RET065OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET067OS_cup_exp2.txt,RET067OS_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET072OD_disc_exp1.txt,RET072OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET074OS_cup_exp2.txt,RET074OS_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET077OD_cup_exp2.txt,RET077OD_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET084OD_cup_exp1.txt,RET084OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET087OD_cup_exp2.txt,RET087OD_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET087OS_cup_exp2.txt,RET087OS_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET091OS_cup_exp1.txt,RET091OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET096OD_cup_exp1.txt,RET096OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET098OS_cup_exp2.txt,RET098OS_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET106OD_cup_exp1.txt,RET106OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET106OS_cup_exp1.txt,RET106OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET113OD_cup_exp2.txt,RET113OD_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET119OD_cup_exp2.txt,RET119OD_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET122OS_cup_exp1.txt,RET122OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET130OS_cup_exp1.txt,RET130OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET131OD_disc_exp2.txt,RET131OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET134OD_disc_exp2.txt,RET134OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET135OD_disc_exp2.txt,RET135OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET135OS_disc_exp2.txt,RET135OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET138OD_cup_exp1.txt,RET138OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET139OD_cup_exp1.txt,RET139OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET139OS_cup_exp1.txt,RET139OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET139OS_disc_exp2.txt,RET139OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET141OS_cup_exp1.txt,RET141OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET141OS_disc_exp2.txt,RET141OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:10
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET143OD_disc_exp2.txt,RET143OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET144OD_cup_exp1.txt,RET144OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET150OS_cup_exp1.txt,RET150OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET157OS_disc_exp2.txt,RET157OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET165OS_cup_exp1.txt,RET165OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET172OS_disc_exp2.txt,RET172OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET175OD_cup_exp1.txt,RET175OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET176OD_disc_exp2.txt,RET176OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET177OD_disc_exp2.txt,RET177OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET177OS_disc_exp2.txt,RET177OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET178OD_disc_exp2.txt,RET178OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET178OS_disc_exp2.txt,RET178OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET182OS_disc_exp2.txt,RET182OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET190OD_disc_exp2.txt,RET190OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET192OS_disc_exp2.txt,RET192OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET193OS_disc_exp2.txt,RET193OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET194OS_disc_exp2.txt,RET194OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET197OS_disc_exp2.txt,RET197OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET198OD_cup_exp1.txt,RET198OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET198OD_disc_exp2.txt,RET198OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET198OS_disc_exp2.txt,RET198OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET200OD_cup_exp1.txt,RET200OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET201OD_cup_exp1.txt,RET201OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET201OD_disc_exp2.txt,RET201OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET206OS_disc_exp2.txt,RET206OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET207OS_disc_exp2.txt,RET207OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET209OS_disc_exp2.txt,RET209OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET210OD_disc_exp2.txt,RET210OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET210OS_disc_exp2.txt,RET210OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET211OS_disc_exp2.txt,RET211OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET212OD_cup_exp1.txt,RET212OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET213OD_disc_exp1.txt,RET213OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET214OS_disc_exp1.txt,RET214OS_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET215OS_disc_exp1.txt,RET215OS_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET215OS_disc_exp2.txt,RET215OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET216OS_cup_exp2.txt,RET216OS_cup_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET218OD_disc_exp1.txt,RET218OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET218OS_disc_exp2.txt,RET218OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET219OS_disc_exp2.txt,RET219OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET220OD_disc_exp2.txt,RET220OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET220OS_disc_exp2.txt,RET220OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET221OD_disc_exp1.txt,RET221OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET223OD_disc_exp2.txt,RET223OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:11
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET228OD_disc_exp2.txt,RET228OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET228OS_disc_exp2.txt,RET228OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET229OS_disc_exp2.txt,RET229OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET231OD_disc_exp1.txt,RET231OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET231OD_disc_exp2.txt,RET231OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET231OS_cup_exp1.txt,RET231OS_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET232OD_disc_exp1.txt,RET232OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET232OS_disc_exp2.txt,RET232OS_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET236OD_disc_exp2.txt,RET236OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET237OD_cup_exp1.txt,RET237OD_cup_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET238OD_disc_exp2.txt,RET238OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET239OD_disc_exp1.txt,RET239OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET239OD_disc_exp2.txt,RET239OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET240OD_disc_exp2.txt,RET240OD_disc_exp2.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
extracted_zips/Tien_DiscView/Tien_MSDS_Google_Drive/MSDS Google Drive/UVA Capstone/Data Sets/Papila/ExpertsSegmentations/Contours/RET241OD_disc_exp1.txt,RET241OD_disc_exp1.txt,.txt,0.000472,metadata_or_annotation,2026-06-04T11:13:12
