source_dataset,official_split,file_id,raw_mask_path,standardized_mask_path,raw_mask_unique_values,standardized_mask_unique_values,standardization_status
REFUGE,val,V0166,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0166.png,data/processed/standardized_masks/refuge/val_V0166.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0167,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0167.png,data/processed/standardized_masks/refuge/val_V0167.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0168,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0168.png,data/processed/standardized_masks/refuge/val_V0168.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0169,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0169.png,data/processed/standardized_masks/refuge/val_V0169.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0170,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0170.png,data/processed/standardized_masks/refuge/val_V0170.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0171,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0171.png,data/processed/standardized_masks/refuge/val_V0171.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0172,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0172.png,data/processed/standardized_masks/refuge/val_V0172.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0173,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0173.png,data/processed/standardized_masks/refuge/val_V0173.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0174,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0174.png,data/processed/standardized_masks/refuge/val_V0174.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0175,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0175.png,data/processed/standardized_masks/refuge/val_V0175.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0176,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0176.png,data/processed/standardized_masks/refuge/val_V0176.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0177,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0177.png,data/processed/standardized_masks/refuge/val_V0177.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0178,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0178.png,data/processed/standardized_masks/refuge/val_V0178.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0179,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0179.png,data/processed/standardized_masks/refuge/val_V0179.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0180,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0180.png,data/processed/standardized_masks/refuge/val_V0180.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0181,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0181.png,data/processed/standardized_masks/refuge/val_V0181.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0182,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0182.png,data/processed/standardized_masks/refuge/val_V0182.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0183,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0183.png,data/processed/standardized_masks/refuge/val_V0183.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0184,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0184.png,data/processed/standardized_masks/refuge/val_V0184.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0185,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0185.png,data/processed/standardized_masks/refuge/val_V0185.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0186,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0186.png,data/processed/standardized_masks/refuge/val_V0186.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0187,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0187.png,data/processed/standardized_masks/refuge/val_V0187.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0188,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0188.png,data/processed/standardized_masks/refuge/val_V0188.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0189,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0189.png,data/processed/standardized_masks/refuge/val_V0189.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0190,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0190.png,data/processed/standardized_masks/refuge/val_V0190.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0191,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0191.png,data/processed/standardized_masks/refuge/val_V0191.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0192,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0192.png,data/processed/standardized_masks/refuge/val_V0192.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0193,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0193.png,data/processed/standardized_masks/refuge/val_V0193.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0194,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0194.png,data/processed/standardized_masks/refuge/val_V0194.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0195,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0195.png,data/processed/standardized_masks/refuge/val_V0195.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0196,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0196.png,data/processed/standardized_masks/refuge/val_V0196.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0197,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0197.png,data/processed/standardized_masks/refuge/val_V0197.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0198,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0198.png,data/processed/standardized_masks/refuge/val_V0198.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0199,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0199.png,data/processed/standardized_masks/refuge/val_V0199.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0200,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0200.png,data/processed/standardized_masks/refuge/val_V0200.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0201,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0201.png,data/processed/standardized_masks/refuge/val_V0201.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0202,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0202.png,data/processed/standardized_masks/refuge/val_V0202.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0203,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0203.png,data/processed/standardized_masks/refuge/val_V0203.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0204,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0204.png,data/processed/standardized_masks/refuge/val_V0204.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0205,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0205.png,data/processed/standardized_masks/refuge/val_V0205.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0206,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0206.png,data/processed/standardized_masks/refuge/val_V0206.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0207,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0207.png,data/processed/standardized_masks/refuge/val_V0207.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0208,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0208.png,data/processed/standardized_masks/refuge/val_V0208.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0209,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0209.png,data/processed/standardized_masks/refuge/val_V0209.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0210,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0210.png,data/processed/standardized_masks/refuge/val_V0210.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0211,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0211.png,data/processed/standardized_masks/refuge/val_V0211.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0212,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0212.png,data/processed/standardized_masks/refuge/val_V0212.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0213,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0213.png,data/processed/standardized_masks/refuge/val_V0213.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0214,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0214.png,data/processed/standardized_masks/refuge/val_V0214.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0215,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0215.png,data/processed/standardized_masks/refuge/val_V0215.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0216,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0216.png,data/processed/standardized_masks/refuge/val_V0216.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0217,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0217.png,data/processed/standardized_masks/refuge/val_V0217.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0218,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0218.png,data/processed/standardized_masks/refuge/val_V0218.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0219,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0219.png,data/processed/standardized_masks/refuge/val_V0219.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0220,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0220.png,data/processed/standardized_masks/refuge/val_V0220.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0221,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0221.png,data/processed/standardized_masks/refuge/val_V0221.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0222,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0222.png,data/processed/standardized_masks/refuge/val_V0222.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0223,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0223.png,data/processed/standardized_masks/refuge/val_V0223.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0224,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0224.png,data/processed/standardized_masks/refuge/val_V0224.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0225,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0225.png,data/processed/standardized_masks/refuge/val_V0225.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0226,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0226.png,data/processed/standardized_masks/refuge/val_V0226.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0227,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0227.png,data/processed/standardized_masks/refuge/val_V0227.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0228,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0228.png,data/processed/standardized_masks/refuge/val_V0228.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0229,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0229.png,data/processed/standardized_masks/refuge/val_V0229.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0230,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0230.png,data/processed/standardized_masks/refuge/val_V0230.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0231,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0231.png,data/processed/standardized_masks/refuge/val_V0231.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0232,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0232.png,data/processed/standardized_masks/refuge/val_V0232.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0233,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0233.png,data/processed/standardized_masks/refuge/val_V0233.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0234,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0234.png,data/processed/standardized_masks/refuge/val_V0234.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0235,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0235.png,data/processed/standardized_masks/refuge/val_V0235.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0236,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0236.png,data/processed/standardized_masks/refuge/val_V0236.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0237,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0237.png,data/processed/standardized_masks/refuge/val_V0237.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0238,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0238.png,data/processed/standardized_masks/refuge/val_V0238.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0239,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0239.png,data/processed/standardized_masks/refuge/val_V0239.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0240,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0240.png,data/processed/standardized_masks/refuge/val_V0240.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0241,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0241.png,data/processed/standardized_masks/refuge/val_V0241.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0242,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0242.png,data/processed/standardized_masks/refuge/val_V0242.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0243,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0243.png,data/processed/standardized_masks/refuge/val_V0243.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0244,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0244.png,data/processed/standardized_masks/refuge/val_V0244.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0245,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0245.png,data/processed/standardized_masks/refuge/val_V0245.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0246,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0246.png,data/processed/standardized_masks/refuge/val_V0246.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0247,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0247.png,data/processed/standardized_masks/refuge/val_V0247.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0248,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0248.png,data/processed/standardized_masks/refuge/val_V0248.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0249,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0249.png,data/processed/standardized_masks/refuge/val_V0249.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0250,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0250.png,data/processed/standardized_masks/refuge/val_V0250.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0251,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0251.png,data/processed/standardized_masks/refuge/val_V0251.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0252,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0252.png,data/processed/standardized_masks/refuge/val_V0252.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0253,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0253.png,data/processed/standardized_masks/refuge/val_V0253.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0254,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0254.png,data/processed/standardized_masks/refuge/val_V0254.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0255,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0255.png,data/processed/standardized_masks/refuge/val_V0255.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0256,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0256.png,data/processed/standardized_masks/refuge/val_V0256.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0257,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0257.png,data/processed/standardized_masks/refuge/val_V0257.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0258,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0258.png,data/processed/standardized_masks/refuge/val_V0258.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0259,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0259.png,data/processed/standardized_masks/refuge/val_V0259.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0260,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0260.png,data/processed/standardized_masks/refuge/val_V0260.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0261,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0261.png,data/processed/standardized_masks/refuge/val_V0261.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0262,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0262.png,data/processed/standardized_masks/refuge/val_V0262.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0263,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0263.png,data/processed/standardized_masks/refuge/val_V0263.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0264,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0264.png,data/processed/standardized_masks/refuge/val_V0264.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0265,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0265.png,data/processed/standardized_masks/refuge/val_V0265.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0266,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0266.png,data/processed/standardized_masks/refuge/val_V0266.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0267,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0267.png,data/processed/standardized_masks/refuge/val_V0267.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0268,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0268.png,data/processed/standardized_masks/refuge/val_V0268.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0269,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0269.png,data/processed/standardized_masks/refuge/val_V0269.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0270,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0270.png,data/processed/standardized_masks/refuge/val_V0270.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0271,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0271.png,data/processed/standardized_masks/refuge/val_V0271.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0272,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0272.png,data/processed/standardized_masks/refuge/val_V0272.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0273,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0273.png,data/processed/standardized_masks/refuge/val_V0273.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0274,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0274.png,data/processed/standardized_masks/refuge/val_V0274.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0275,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0275.png,data/processed/standardized_masks/refuge/val_V0275.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0276,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0276.png,data/processed/standardized_masks/refuge/val_V0276.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0277,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0277.png,data/processed/standardized_masks/refuge/val_V0277.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0278,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0278.png,data/processed/standardized_masks/refuge/val_V0278.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0279,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0279.png,data/processed/standardized_masks/refuge/val_V0279.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0280,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0280.png,data/processed/standardized_masks/refuge/val_V0280.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0281,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0281.png,data/processed/standardized_masks/refuge/val_V0281.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0282,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0282.png,data/processed/standardized_masks/refuge/val_V0282.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0283,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0283.png,data/processed/standardized_masks/refuge/val_V0283.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0284,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0284.png,data/processed/standardized_masks/refuge/val_V0284.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0285,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0285.png,data/processed/standardized_masks/refuge/val_V0285.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0286,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0286.png,data/processed/standardized_masks/refuge/val_V0286.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0287,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0287.png,data/processed/standardized_masks/refuge/val_V0287.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0288,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0288.png,data/processed/standardized_masks/refuge/val_V0288.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0289,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0289.png,data/processed/standardized_masks/refuge/val_V0289.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0290,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0290.png,data/processed/standardized_masks/refuge/val_V0290.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
REFUGE,val,V0291,data/external/kaggle/glaucoma_fundus_imaging_bundle/REFUGE/val/Masks/V0291.png,data/processed/standardized_masks/refuge/val_V0291.png,"[0, 1, 2]","[0, 1, 2]",already_0_1_2
